CustomerID,Month,Industry,Country,Revenue_MEUR,EBITDA_MEUR,EBITDA_Margin,Operating_Cash_Flow_MEUR,Free_Cash_Flow_MEUR,Loan_Amount_MEUR,Collateral_Value_MEUR,PD_pct,LGD_pct,Interest_Rate_pct,Days_Past_Due,Risk_Rating_1to10,Net_Debt_to_EBITDA,Debt_to_Equity,Interest_Coverage,ROIC_pct,Stage,Covenant_Breach
C1218,2024-10-01,Media & Entertainment,Denmark,20.5,3.92,0.1912,2.99,1.5,2.04,2.31,12.1,71.58,6.6,0,1,2.44,2.57,15.0,7.4,1,N
C1218,2024-11-01,Media & Entertainment,Denmark,21.48,4.09,0.1905,2.98,1.83,2.04,2.37,13.22,73.72,6.6,7,1,1.53,2.57,15.0,5.4,1,N
C1218,2024-12-01,Media & Entertainment,Denmark,21.92,4.14,0.1889,3.99,2.73,2.04,2.37,13.61,75.25,6.6,0,1,2.8,2.57,15.0,6.7,1,N
C1219,2024-01-01,Retail,Poland,78.74,14.0,0.1778,12.54,8.21,20.26,21.26,15.02,58.42,3.01,0,1,0.4,2.32,15.0,8.8,1,N
C1219,2024-02-01,Retail,Poland,77.34,14.3,0.1849,11.11,10.07,20.26,19.45,14.9,60.56,3.01,0,1,1.87,2.32,15.0,5.77,1,N
C1219,2024-03-01,Retail,Poland,84.93,15.03,0.177,13.08,12.58,20.26,20.8,14.43,57.81,3.01,16,1,2.85,2.32,15.0,9.29,1,N
C1219,2024-04-01,Retail,Poland,88.88,13.86,0.156,13.58,9.48,20.26,21.77,15.56,64.5,3.01,13,1,3.4,2.32,15.0,4.09,1,N
C1219,2024-05-01,Retail,Poland,90.5,14.62,0.1616,14.31,13.19,20.26,21.79,13.97,61.74,3.01,15,1,1.63,2.32,15.0,8.13,1,N
C1219,2024-06-01,Retail,Poland,92.21,16.34,0.1772,15.34,12.73,20.26,20.25,15.06,56.8,3.01,0,1,2.17,2.32,15.0,3.43,1,N
C1219,2024-07-01,Retail,Poland,90.49,16.58,0.1832,17.12,11.67,20.26,21.74,16.07,61.89,3.01,0,1,1.83,2.32,15.0,9.22,1,N
C1219,2024-08-01,Retail,Poland,90.98,18.1,0.1989,17.04,11.91,20.26,20.48,14.68,60.33,3.01,0,1,1.77,2.32,15.0,6.22,1,N
C1219,2024-09-01,Retail,Poland,89.46,18.65,0.2085,15.37,6.79,20.26,19.4,13.85,59.13,3.01,0,1,2.39,2.32,15.0,5.49,1,N
C1219,2024-10-01,Retail,Poland,98.34,20.03,0.2036,19.56,14.08,20.26,21.2,14.06,54.56,3.01,11,1,1.65,2.32,15.0,5.83,1,N
C1219,2024-11-01,Retail,Poland,99.26,19.06,0.192,20.19,13.63,20.26,20.46,14.71,60.03,3.01,21,1,2.3,2.32,15.0,6.02,1,N
C1219,2024-12-01,Retail,Poland,96.55,17.78,0.1842,15.27,14.28,20.26,19.59,14.64,60.81,3.01,3,1,2.32,2.32,15.0,5.96,1,N
C1220,2024-01-01,Media & Entertainment,Czech Republic,87.97,11.31,0.1285,8.87,5.27,6.66,3.99,14.85,17.75,4.84,53,7,0.87,1.07,15.0,10.43,2,N
C1220,2024-02-01,Media & Entertainment,Czech Republic,81.71,9.77,0.1195,9.98,9.78,6.66,3.68,14.72,18.06,4.84,68,7,0.71,1.07,15.0,7.25,2,Y
C1220,2024-03-01,Media & Entertainment,Czech Republic,83.92,9.93,0.1183,7.66,4.13,6.66,4.26,13.6,21.09,4.84,80,7,0.89,1.07,15.0,8.9,2,Y
C1220,2024-04-01,Media & Entertainment,Czech Republic,87.17,10.63,0.1219,9.09,8.68,6.66,3.71,15.79,17.74,4.84,81,7,2.68,1.07,15.0,7.87,2,Y
C1220,2024-05-01,Media & Entertainment,Czech Republic,92.5,11.7,0.1264,9.11,4.52,6.66,4.05,14.49,18.61,4.84,70,7,1.07,1.07,15.0,9.96,2,Y
C1220,2024-06-01,Media & Entertainment,Czech Republic,96.05,13.11,0.1364,13.04,6.54,6.66,3.71,14.82,22.42,4.84,70,7,1.72,1.07,15.0,4.05,2,Y
C1220,2024-07-01,Media & Entertainment,Czech Republic,103.5,13.91,0.1344,9.88,8.93,6.66,4.12,14.17,17.42,4.84,69,7,1.17,1.07,15.0,5.92,2,Y
C1220,2024-08-01,Media & Entertainment,Czech Republic,108.84,14.5,0.1332,15.85,12.83,6.66,4.17,15.8,20.76,4.84,66,7,0.96,1.07,15.0,9.03,2,Y
C1220,2024-09-01,Media & Entertainment,Czech Republic,106.29,13.92,0.1309,13.33,10.28,6.66,3.79,14.02,24.73,4.84,75,7,0.89,1.07,15.0,3.86,2,Y
C1220,2024-10-01,Media & Entertainment,Czech Republic,110.95,17.47,0.1574,16.15,9.37,6.66,3.67,16.54,21.59,4.84,88,7,0.5,1.07,15.0,7.12,2,Y
C1220,2024-11-01,Media & Entertainment,Czech Republic,112.26,17.66,0.1573,16.78,15.05,6.66,4.24,15.09,20.98,4.84,93,8,0.47,1.07,15.0,4.07,3,Y
C1220,2024-12-01,Media & Entertainment,Czech Republic,112.23,17.89,0.1594,19.22,11.32,6.66,3.95,15.63,21.92,4.84,116,9,0.1,1.07,15.0,6.44,3,Y
C1221,2024-01-01,Utilities,Germany,19.99,1.64,0.0822,1.54,1.27,1.14,0.74,10.91,61.78,8.73,48,6,3.21,2.13,15.0,6.83,2,N
C1221,2024-02-01,Utilities,Germany,20.5,1.98,0.0965,1.63,1.49,1.14,0.8,10.79,59.41,8.73,58,6,1.42,2.13,15.0,4.79,2,N
C1221,2024-03-01,Utilities,Germany,19.72,1.63,0.0825,1.75,0.98,1.14,0.82,10.48,59.72,8.73,51,6,3.36,2.13,15.0,7.19,2,N
C1221,2024-04-01,Utilities,Germany,19.59,0.97,0.0494,0.78,0.64,1.14,0.83,10.1,58.82,8.73,64,6,1.36,2.13,9.29,7.2,2,Y
C1221,2024-05-01,Utilities,Germany,18.8,1.28,0.068,1.11,0.74,1.14,0.74,9.67,62.03,8.73,61,6,3.63,2.13,13.36,6.0,2,Y
C1221,2024-06-01,Utilities,Germany,19.59,0.91,0.0464,0.7,0.58,1.14,0.79,10.67,65.95,8.73,72,6,1.29,2.13,8.6,2.81,2,Y
C1221,2024-07-01,Utilities,Germany,20.64,1.02,0.0496,0.93,0.55,1.14,0.82,9.88,68.69,8.73,65,6,2.18,2.13,10.2,2.68,2,Y
C1221,2024-08-01,Utilities,Germany,20.36,0.89,0.0436,0.67,0.48,1.14,0.75,10.7,64.55,8.73,59,6,3.23,2.13,7.68,3.09,2,N
C1221,2024-09-01,Utilities,Germany,20.27,0.66,0.0328,0.7,0.46,1.14,0.83,8.26,60.28,8.73,58,6,3.15,2.13,6.65,8.58,2,N
C1221,2024-10-01,Utilities,Germany,20.74,0.62,0.0299,0.5,0.41,1.14,0.78,11.44,61.29,8.73,53,6,2.5,2.13,3.55,8.0,2,N
C1221,2024-11-01,Utilities,Germany,20.26,0.58,0.0289,0.58,0.53,1.14,0.75,11.54,63.34,8.73,55,6,2.02,2.13,6.51,3.37,2,N
C1221,2024-12-01,Utilities,Germany,22.5,0.72,0.0321,0.55,0.35,1.14,0.8,10.34,64.76,8.73,32,6,3.06,2.13,4.5,1.97,2,N
C1222,2024-01-01,Agriculture,Sweden,68.89,8.16,0.1185,7.36,4.16,21.02,26.07,12.52,48.85,6.86,62,8,0.1,1.15,6.58,4.75,2,Y
C1222,2024-02-01,Agriculture,Sweden,71.45,8.09,0.1133,6.4,3.88,21.02,24.35,14.27,49.92,6.86,60,8,0.54,1.15,7.37,6.27,2,Y
C1222,2024-03-01,Agriculture,Sweden,71.65,7.58,0.1058,7.36,4.02,21.02,23.79,12.15,47.84,6.86,70,8,0.1,1.15,5.64,3.73,2,Y
C1222,2024-04-01,Agriculture,Sweden,74.13,8.46,0.1142,7.92,7.52,21.02,25.59,11.27,54.61,6.86,70,8,0.98,1.15,6.98,6.64,2,Y
C1222,2024-05-01,Agriculture,Sweden,74.32,7.81,0.1051,6.04,4.83,21.02,23.97,12.65,48.2,6.86,67,8,0.41,1.15,4.81,3.24,2,Y
C1222,2024-06-01,Agriculture,Sweden,76.48,7.87,0.1029,7.89,4.15,21.02,25.32,12.32,49.82,6.86,86,8,0.1,1.15,6.98,5.87,2,Y
C1222,2024-07-01,Agriculture,Sweden,75.09,7.63,0.1016,8.0,4.82,21.02,26.37,11.93,47.62,6.86,81,8,2.19,1.15,3.9,8.15,2,Y
C1222,2024-08-01,Agriculture,Sweden,78.42,9.02,0.115,9.59,5.25,21.02,24.97,11.38,52.2,6.86,73,8,1.01,1.15,5.75,6.44,2,Y
C1222,2024-09-01,Agriculture,Sweden,77.69,9.32,0.12,6.78,6.08,21.02,24.49,11.7,50.66,6.86,55,8,0.1,1.15,6.7,5.77,2,Y
C1222,2024-10-01,Agriculture,Sweden,77.03,9.22,0.1197,9.8,5.21,21.02,24.5,12.34,47.34,6.86,70,8,0.4,1.15,7.05,4.19,2,Y
C1222,2024-11-01,Agriculture,Sweden,74.16,8.42,0.1135,6.26,2.1,21.02,23.48,13.63,51.5,6.86,81,8,0.56,1.15,5.95,6.09,2,Y
C1222,2024-12-01,Agriculture,Sweden,76.58,8.54,0.1115,8.03,6.53,21.02,24.65,13.11,50.22,6.86,96,9,0.58,1.15,6.61,4.4,3,Y
C1223,2024-01-01,Utilities,Germany,25.21,2.66,0.1055,2.61,1.31,2.8,1.83,6.35,62.96,6.95,0,5,3.63,2.4,13.36,5.25,1,N
C1223,2024-02-01,Utilities,Germany,25.68,2.66,0.1038,2.52,1.86,2.8,1.82,7.65,60.79,6.95,2,5,3.26,2.4,14.71,8.17,1,N
C1223,2024-03-01,Utilities,Germany,26.29,2.9,0.1101,2.16,0.95,2.8,1.84,5.4,59.71,6.95,10,5,2.68,2.4,13.28,6.12,1,N
C1223,2024-04-01,Utilities,Germany,28.56,3.23,0.1131,3.53,2.89,2.8,1.75,6.93,64.49,6.95,10,5,3.51,2.4,15.0,6.81,1,N
C1223,2024-05-01,Utilities,Germany,28.92,3.9,0.1348,3.32,2.22,2.8,1.86,6.12,59.23,6.95,18,5,2.6,2.4,15.0,7.21,1,N
C1223,2024-06-01,Utilities,Germany,29.14,3.47,0.1191,3.35,1.63,2.8,1.72,8.15,63.6,6.95,22,5,2.37,2.4,15.0,6.62,1,N
C1223,2024-07-01,Utilities,Germany,30.98,3.92,0.1266,3.29,2.6,2.8,1.88,7.38,60.49,6.95,28,5,3.27,2.4,15.0,10.78,1,N
C1223,2024-08-01,Utilities,Germany,33.13,4.61,0.1392,4.33,2.67,2.8,1.86,5.85,64.37,6.95,33,5,2.48,2.4,15.0,5.3,2,N
C1223,2024-09-01,Utilities,Germany,33.02,4.49,0.1359,4.74,4.21,2.8,1.79,6.71,61.06,6.95,22,5,2.02,2.4,15.0,9.51,1,N
C1223,2024-10-01,Utilities,Germany,32.8,4.0,0.1218,3.62,2.79,2.8,1.67,6.6,64.19,6.95,19,5,2.27,2.4,15.0,6.6,1,N
C1223,2024-11-01,Utilities,Germany,31.89,3.68,0.1155,2.89,2.47,2.8,1.65,8.07,59.5,6.95,13,5,1.9,2.4,15.0,5.96,1,N
C1223,2024-12-01,Utilities,Germany,33.56,3.87,0.1155,2.8,1.75,2.8,1.85,6.95,61.3,6.95,16,5,3.14,2.4,15.0,7.26,1,N
C1224,2024-01-01,Telecom,Spain,24.96,3.79,0.1519,3.91,3.19,4.08,3.05,5.78,50.48,5.62,70,8,2.39,2.68,14.76,4.35,2,Y
C1224,2024-02-01,Telecom,Spain,25.61,3.82,0.149,3.21,2.46,4.08,2.66,7.69,49.68,5.62,65,8,3.23,2.68,15.0,7.96,2,Y
C1224,2024-03-01,Telecom,Spain,26.48,4.07,0.1536,3.14,1.53,4.08,2.76,7.62,46.31,5.62,63,8,3.49,2.68,15.0,6.91,2,Y
C1224,2024-04-01,Telecom,Spain,26.33,3.67,0.1392,2.58,0.77,4.08,3.03,6.81,48.64,5.62,66,8,3.76,2.68,15.0,1.03,2,Y
C1224,2024-05-01,Telecom,Spain,28.09,4.13,0.147,4.21,2.64,4.08,2.7,7.95,50.02,5.62,77,8,3.19,2.68,15.0,3.91,2,Y
C1224,2024-06-01,Telecom,Spain,28.7,4.31,0.1502,3.28,2.68,4.08,2.99,6.54,44.47,5.62,84,8,1.68,2.68,15.0,6.45,2,Y
C1224,2024-07-01,Telecom,Spain,29.47,4.22,0.1432,3.52,2.47,4.08,2.84,7.43,46.46,5.62,84,8,1.87,2.68,15.0,4.36,2,Y
C1224,2024-08-01,Telecom,Spain,29.42,4.32,0.1469,3.89,3.84,4.08,2.89,6.15,45.66,5.62,104,9,1.7,2.68,15.0,8.05,3,Y
C1224,2024-09-01,Telecom,Spain,27.3,3.8,0.1391,3.1,1.34,4.08,2.98,6.89,47.54,5.62,118,10,2.72,2.68,15.0,5.69,3,Y
C1224,2024-10-01,Telecom,Spain,28.5,3.84,0.1348,3.4,2.29,4.08,2.95,5.93,46.86,5.62,118,10,3.1,2.68,15.0,7.77,3,Y
C1224,2024-11-01,Telecom,Spain,28.77,3.55,0.1233,2.7,1.54,4.08,2.99,7.36,46.76,5.62,118,10,1.83,2.68,14.73,4.04,3,Y
C1224,2024-12-01,Telecom,Spain,28.4,3.45,0.1215,3.24,2.55,4.08,2.72,6.85,46.52,5.62,135,10,2.28,2.68,15.0,5.92,3,Y
C1225,2024-01-01,Manufacturing,Italy,41.03,9.65,0.2351,7.02,6.87,13.92,7.85,14.62,57.01,7.4,77,6,1.66,1.31,10.23,8.39,2,Y
C1225,2024-02-01,Manufacturing,Italy,40.71,9.56,0.2349,9.25,7.66,13.92,8.81,11.07,58.0,7.4,72,6,1.72,1.31,9.5,4.43,2,Y
C1225,2024-03-01,Manufacturing,Italy,39.1,9.99,0.2556,7.92,4.06,13.92,7.86,12.15,53.59,7.4,80,6,0.23,1.31,8.83,3.18,2,Y
C1225,2024-04-01,Manufacturing,Italy,38.95,9.74,0.2502,9.1,8.81,13.92,8.64,13.26,56.29,7.4,95,7,0.86,1.31,9.4,6.96,3,Y
C1225,2024-05-01,Manufacturing,Italy,38.65,10.19,0.2636,9.78,8.96,13.92,8.8,13.36,56.76,7.4,105,8,2.07,1.31,10.81,4.73,3,Y
C1225,2024-06-01,Manufacturing,Italy,38.86,10.37,0.2669,9.58,7.21,13.92,7.73,13.5,55.77,7.4,93,9,0.59,1.31,8.83,3.29,3,Y
C1225,2024-07-01,Manufacturing,Italy,39.98,10.54,0.2636,9.83,7.45,13.92,8.28,13.82,56.51,7.4,82,9,1.97,1.31,10.4,6.31,2,Y
C1225,2024-08-01,Manufacturing,Italy,37.99,10.36,0.2727,8.39,3.71,13.92,8.28,13.94,54.56,7.4,93,10,1.64,1.31,10.67,4.74,3,Y
C1225,2024-09-01,Manufacturing,Italy,39.13,10.2,0.2606,10.18,7.37,13.92,8.14,14.72,55.75,7.4,97,10,1.52,1.31,11.04,5.86,3,Y
C1225,2024-10-01,Manufacturing,Italy,39.37,10.12,0.257,7.76,6.47,13.92,7.7,13.53,46.71,7.4,100,10,1.29,1.31,10.24,1.43,3,Y
C1225,2024-11-01,Manufacturing,Italy,39.9,10.46,0.2621,10.69,7.91,13.92,8.59,14.02,56.27,7.4,96,10,1.38,1.31,9.1,6.46,3,Y
C1225,2024-12-01,Manufacturing,Italy,38.38,9.79,0.2551,10.62,10.54,13.92,8.4,12.64,54.22,7.4,112,10,1.22,1.31,8.25,5.94,3,Y
C1226,2024-01-01,Energy,Portugal,38.82,3.06,0.0789,3.34,1.83,6.28,6.41,9.23,60.49,4.23,20,6,2.69,2.82,10.62,3.35,1,N
C1226,2024-02-01,Energy,Portugal,39.43,2.97,0.0753,2.41,1.77,6.28,6.02,8.94,60.0,4.23,28,6,3.41,2.82,11.09,8.55,1,N
C1226,2024-03-01,Energy,Portugal,39.94,3.07,0.0769,2.44,1.5,6.28,6.11,8.14,66.2,4.23,33,6,3.54,2.82,12.51,5.65,2,N
C1226,2024-04-01,Energy,Portugal,41.94,2.87,0.0685,2.29,1.91,6.28,6.04,7.11,66.21,4.23,26,6,3.19,2.82,10.34,9.14,1,N
C1226,2024-05-01,Energy,Portugal,39.33,2.82,0.0716,3.03,1.72,6.28,6.21,10.18,60.26,4.23,32,6,3.44,2.82,9.61,7.2,2,N
C1226,2024-06-01,Energy,Portugal,40.14,3.16,0.0788,2.7,1.95,6.28,6.56,9.34,60.8,4.23,32,6,1.03,2.82,13.85,8.47,2,N
C1226,2024-07-01,Energy,Portugal,40.26,3.33,0.0827,2.94,2.25,6.28,6.17,9.85,61.95,4.23,38,6,2.15,2.82,14.35,1.94,2,N
C1226,2024-08-01,Energy,Portugal,41.41,2.86,0.0692,2.36,1.89,6.28,6.08,10.46,60.95,4.23,38,6,3.04,2.82,10.82,6.12,2,N
C1226,2024-09-01,Energy,Portugal,43.13,3.0,0.0695,2.55,2.14,6.28,6.52,9.9,61.9,4.23,32,6,2.94,2.82,11.05,4.32,2,N
C1226,2024-10-01,Energy,Portugal,43.11,2.3,0.0534,1.97,1.41,6.28,6.56,7.89,66.8,4.23,28,6,2.14,2.82,8.42,7.74,1,N
C1226,2024-11-01,Energy,Portugal,44.65,2.39,0.0536,2.39,1.38,6.28,6.33,8.59,63.11,4.23,40,6,2.08,2.82,8.46,3.39,2,N
C1226,2024-12-01,Energy,Portugal,44.74,2.92,0.0654,3.03,2.98,6.28,6.64,9.47,63.19,4.23,46,6,3.16,2.82,10.5,6.99,2,N
C1227,2024-01-01,Agriculture,Finland,34.06,4.84,0.1421,4.37,3.94,4.75,5.63,6.0,42.39,8.32,0,1,1.72,1.9,12.98,8.12,1,N
C1227,2024-02-01,Agriculture,Finland,34.71,4.99,0.1437,3.8,1.44,4.75,6.02,7.7,34.88,8.32,4,1,2.07,1.9,11.18,5.56,1,N
C1227,2024-03-01,Agriculture,Finland,34.82,5.22,0.1499,4.8,2.44,4.75,6.06,4.98,46.28,8.32,9,1,2.06,1.9,13.86,6.39,1,N
C1227,2024-04-01,Agriculture,Finland,36.58,5.57,0.1522,4.45,2.31,4.75,5.51,4.22,39.51,8.32,0,1,0.67,1.9,13.17,5.08,1,N
C1227,2024-05-01,Agriculture,Finland,36.07,4.71,0.1305,4.34,3.97,4.75,5.81,4.72,44.06,8.32,0,1,1.41,1.9,12.97,8.83,1,N
C1227,2024-06-01,Agriculture,Finland,34.2,3.93,0.115,3.73,2.36,4.75,6.0,3.95,46.74,8.32,0,1,2.04,1.9,11.0,6.52,1,N
C1227,2024-07-01,Agriculture,Finland,35.41,4.57,0.129,3.72,3.34,4.75,5.57,4.47,41.87,8.32,0,1,1.44,1.9,11.06,4.82,1,N
C1227,2024-08-01,Agriculture,Finland,36.14,4.75,0.1316,5.06,3.62,4.75,6.15,5.34,39.32,8.32,0,1,1.86,1.9,13.93,7.67,1,N
C1227,2024-09-01,Agriculture,Finland,35.29,4.61,0.1306,3.92,2.1,4.75,6.07,5.14,48.16,8.32,1,1,2.88,1.9,11.2,7.71,1,N
C1227,2024-10-01,Agriculture,Finland,36.97,5.22,0.1412,3.99,1.51,4.75,6.19,3.89,42.44,8.32,0,1,1.49,1.9,12.07,7.73,1,N
C1227,2024-11-01,Agriculture,Finland,37.24,5.62,0.151,4.95,4.66,4.75,5.72,4.41,42.93,8.32,2,1,1.61,1.9,15.0,8.52,1,N
C1227,2024-12-01,Agriculture,Finland,37.34,5.24,0.1403,5.27,5.07,4.75,5.4,5.85,42.67,8.32,12,1,2.17,1.9,12.18,6.65,1,N
C1228,2024-01-01,Metals & Mining,Switzerland,12.07,0.79,0.0658,0.79,0.74,3.71,2.51,10.78,18.03,3.76,50,8,2.15,2.24,5.42,14.6,2,Y
C1228,2024-02-01,Metals & Mining,Switzerland,11.55,0.75,0.0649,0.65,0.34,3.71,2.63,10.07,15.3,3.76,46,8,0.63,2.24,6.2,5.43,2,Y
C1228,2024-03-01,Metals & Mining,Switzerland,12.29,0.71,0.0579,0.76,0.46,3.71,2.59,10.47,23.52,3.76,40,8,2.21,2.24,6.51,4.64,2,Y
C1228,2024-04-01,Metals & Mining,Switzerland,12.3,0.63,0.0514,0.52,0.33,3.71,2.55,9.52,17.42,3.76,50,8,2.93,2.24,5.23,7.18,2,Y
C1228,2024-05-01,Metals & Mining,Switzerland,11.88,0.47,0.0395,0.45,0.25,3.71,2.61,12.8,23.24,3.76,50,8,3.16,2.24,2.13,6.22,2,Y
C1228,2024-06-01,Metals & Mining,Switzerland,11.74,0.26,0.0219,0.28,0.27,3.71,2.78,9.18,17.55,3.76,60,8,2.08,2.24,0.61,7.57,2,Y
C1228,2024-07-01,Metals & Mining,Switzerland,12.09,0.26,0.0213,0.28,0.24,3.71,2.55,9.84,20.08,3.76,70,8,1.56,2.24,1.8,7.06,2,Y
C1228,2024-08-01,Metals & Mining,Switzerland,12.22,0.24,0.02,0.22,0.18,3.71,2.49,10.88,19.1,3.76,63,8,1.72,2.24,2.38,9.34,2,Y
C1228,2024-09-01,Metals & Mining,Switzerland,12.42,0.26,0.0206,0.27,0.17,3.71,2.73,10.37,16.22,3.76,60,8,3.19,2.24,1.37,7.26,2,Y
C1228,2024-10-01,Metals & Mining,Switzerland,11.98,0.49,0.0408,0.37,0.18,3.71,2.71,9.93,23.38,3.76,55,8,1.81,2.24,3.61,5.61,2,Y
C1228,2024-11-01,Metals & Mining,Switzerland,12.46,0.35,0.0281,0.38,0.22,3.71,2.4,12.05,14.09,3.76,48,8,2.18,2.24,2.32,5.57,2,Y
C1228,2024-12-01,Metals & Mining,Switzerland,13.21,0.26,0.02,0.27,0.16,3.71,2.61,11.13,20.89,3.76,48,8,2.39,2.24,2.79,5.02,2,Y
C1229,2024-01-01,Energy,Portugal,30.59,3.14,0.1028,3.01,2.87,2.5,1.99,5.88,68.07,7.26,17,5,0.56,0.62,15.0,5.23,1,N
C1229,2024-02-01,Energy,Portugal,31.04,3.03,0.0975,2.31,1.64,2.5,2.27,4.74,66.17,7.26,8,5,0.29,0.62,15.0,10.57,1,N
C1229,2024-03-01,Energy,Portugal,30.4,2.73,0.0897,2.06,1.54,2.5,2.11,3.1,66.78,7.26,23,5,0.95,0.62,15.0,4.04,1,N
C1229,2024-04-01,Energy,Portugal,31.62,3.04,0.0962,2.38,1.77,2.5,1.99,3.5,62.34,7.26,6,5,0.42,0.62,15.0,8.31,1,N
C1229,2024-05-01,Energy,Portugal,32.04,3.43,0.1069,2.63,1.15,2.5,1.99,4.84,67.56,7.26,4,5,0.1,0.62,15.0,8.81,1,N
C1229,2024-06-01,Energy,Portugal,30.32,3.32,0.1097,2.64,2.37,2.5,2.17,2.62,68.79,7.26,4,5,0.1,0.62,15.0,6.07,1,N
C1229,2024-07-01,Energy,Portugal,31.39,3.2,0.102,2.72,1.52,2.5,2.3,3.3,67.34,7.26,9,5,1.35,0.62,15.0,8.18,1,N
C1229,2024-08-01,Energy,Portugal,31.72,2.97,0.0936,2.66,1.67,2.5,1.99,3.54,70.71,7.26,0,4,0.64,0.62,15.0,4.5,1,N
C1229,2024-09-01,Energy,Portugal,30.77,2.71,0.0882,2.4,1.77,2.5,2.04,3.03,66.11,7.26,0,3,0.63,0.62,15.0,7.75,1,N
C1229,2024-10-01,Energy,Portugal,30.27,2.37,0.0784,2.19,2.03,2.5,2.14,2.8,68.59,7.26,5,3,1.25,0.62,13.53,9.79,1,N
C1229,2024-11-01,Energy,Portugal,30.2,2.32,0.0767,2.38,1.82,2.5,2.04,3.77,64.26,7.26,6,3,0.17,0.62,13.55,9.43,1,N
C1229,2024-12-01,Energy,Portugal,30.25,1.92,0.0636,2.08,1.21,2.5,2.3,3.89,74.32,7.26,1,3,0.26,0.62,9.77,5.24,1,N
C1230,2024-01-01,Manufacturing,Portugal,212.97,37.29,0.1751,27.64,11.34,56.95,58.21,26.66,47.42,5.22,48,6,2.67,2.01,12.24,5.43,2,N
C1230,2024-02-01,Manufacturing,Portugal,224.08,40.06,0.1788,42.24,32.19,56.95,52.6,28.97,41.05,5.22,62,7,2.16,2.01,15.0,8.97,2,Y
C1230,2024-03-01,Manufacturing,Portugal,217.82,41.9,0.1924,37.71,34.06,56.95,51.65,27.0,41.85,5.22,51,8,2.47,2.01,14.05,4.29,2,Y
C1230,2024-04-01,Manufacturing,Portugal,210.87,40.5,0.1921,28.55,20.87,56.95,53.48,29.47,42.28,5.22,51,9,3.21,2.01,14.95,2.08,2,Y
C1230,2024-05-01,Manufacturing,Portugal,223.45,42.76,0.1914,29.97,22.45,56.95,54.95,29.16,38.71,5.22,55,10,3.89,2.01,14.05,6.3,2,Y
C1230,2024-06-01,Manufacturing,Portugal,222.94,43.15,0.1936,42.84,31.76,56.95,57.12,29.52,35.46,5.22,57,10,1.17,2.01,15.0,5.96,2,Y
C1230,2024-07-01,Manufacturing,Portugal,230.78,45.97,0.1992,38.08,19.61,56.95,59.01,28.39,40.19,5.22,70,10,2.57,2.01,15.0,3.64,2,Y
C1230,2024-08-01,Manufacturing,Portugal,233.47,45.71,0.1958,41.9,23.69,56.95,52.6,28.47,40.09,5.22,63,10,2.06,2.01,15.0,7.06,2,Y
C1230,2024-09-01,Manufacturing,Portugal,235.21,45.18,0.1921,48.86,31.92,56.95,57.06,27.43,40.87,5.22,70,10,1.15,2.01,15.0,8.05,2,Y
C1230,2024-10-01,Manufacturing,Portugal,247.73,44.84,0.181,44.09,23.17,56.95,52.53,28.8,34.66,5.22,74,10,2.05,2.01,15.0,8.0,2,Y
C1230,2024-11-01,Manufacturing,Portugal,239.73,45.86,0.1913,45.7,33.28,56.95,57.13,29.11,33.86,5.22,85,10,2.82,2.01,15.0,4.22,2,Y
C1230,2024-12-01,Manufacturing,Portugal,247.8,52.23,0.2108,57.2,48.72,56.95,57.23,29.43,41.44,5.22,87,10,1.36,2.01,15.0,10.08,2,Y
C1231,2024-01-01,Pharmaceuticals,Ireland,3.66,0.26,0.0709,0.21,0.11,1.24,1.58,25.32,43.99,7.86,46,7,1.14,1.19,2.58,7.42,2,N
C1231,2024-02-01,Pharmaceuticals,Ireland,3.72,0.27,0.0722,0.28,0.25,1.24,1.67,27.13,48.35,7.86,59,8,1.0,1.19,3.24,6.96,2,Y
C1231,2024-03-01,Pharmaceuticals,Ireland,3.72,0.28,0.0767,0.31,0.27,1.24,1.45,26.77,50.35,7.86,59,9,2.3,1.19,2.62,3.84,2,Y
C1231,2024-04-01,Pharmaceuticals,Ireland,3.82,0.22,0.0587,0.24,0.13,1.24,1.6,26.39,43.55,7.86,68,10,0.1,1.19,0.42,5.38,2,Y
C1231,2024-05-01,Pharmaceuticals,Ireland,3.99,0.21,0.0532,0.16,0.07,1.24,1.5,24.81,47.64,7.86,63,10,2.33,1.19,2.24,6.82,2,Y
C1231,2024-06-01,Pharmaceuticals,Ireland,3.66,0.23,0.0629,0.23,0.16,1.24,1.65,25.55,52.02,7.86,83,10,0.12,1.19,1.25,3.56,2,Y
C1231,2024-07-01,Pharmaceuticals,Ireland,3.8,0.29,0.075,0.26,0.19,1.24,1.67,24.59,49.07,7.86,94,10,0.38,1.19,2.72,9.55,3,Y
C1231,2024-08-01,Pharmaceuticals,Ireland,4.1,0.28,0.0675,0.26,0.16,1.24,1.51,27.6,47.88,7.86,98,10,0.56,1.19,1.9,8.62,3,Y
C1231,2024-09-01,Pharmaceuticals,Ireland,4.13,0.28,0.068,0.22,0.11,1.24,1.66,28.02,51.78,7.86,126,10,0.43,1.19,3.29,4.26,3,Y
C1231,2024-10-01,Pharmaceuticals,Ireland,4.12,0.3,0.072,0.27,0.22,1.24,1.51,24.55,43.34,7.86,127,10,2.12,1.19,2.57,5.67,3,Y
